user_id,subscription_type,subscription_category,start_date,end_date,amount
1769,Free,3 month,2024-12-07,2025-03-07,0.0
1770,Family,3 month,2025-07-11,2025-10-09,605.06
1771,Premium,Yearly,2025-03-06,2026-03-06,605.06
1772,Premium,Monthly,2024-08-21,2024-09-20,605.06
1773,Premium,Monthly,2024-09-16,2024-10-16,605.06
1774,Premium,3 month,2024-08-09,2024-11-07,605.06
1775,Premium,3 month,2025-04-15,2025-07-14,605.06
1776,Family,Monthly,2024-09-24,2024-10-24,605.06
1777,Premium,Monthly,2024-12-01,2024-12-31,459.56
1778,Free,Monthly,2025-05-02,2025-06-01,0.0
1779,Family,Yearly,2025-08-01,2026-08-01,605.06
1780,Premium,Yearly,2024-10-03,2025-10-03,605.06
1781,Premium,3 month,2025-07-05,2025-10-03,605.06
1782,Premium,3 month,2025-02-09,2025-05-10,605.06
1783,Free,3 month,2025-01-03,2025-04-03,0.0
1784,Premium,Yearly,2024-09-20,2025-09-20,566.1
1785,Free,3 month,2025-02-09,2025-05-10,0.0
1786,Premium,Monthly,2024-12-23,2025-01-22,605.06
1787,Premium,Yearly,2025-07-21,2026-07-21,856.55
1788,Premium,Yearly,2024-11-24,2025-11-24,605.06
1789,Premium,3 month,2025-02-14,2025-05-15,605.06
1790,Free,Monthly,2024-11-01,2024-12-01,0.0
1791,Premium,Monthly,2025-07-13,2025-08-12,605.06
1792,Free,Yearly,2024-11-22,2025-11-22,0.0
1793,Premium,Yearly,2025-05-27,2026-05-27,605.06
1794,Family,Yearly,2025-02-06,2026-02-06,924.22
1795,Free,Yearly,2024-09-03,2025-09-03,0.0
1796,Free,Yearly,2024-12-24,2025-12-24,0.0
1797,Premium,3 month,2025-07-08,2025-10-06,605.06
1798,Family,Yearly,2025-05-29,2026-05-29,605.06
1799,Family,3 month,2024-10-05,2025-01-03,605.06
1800,Free,Monthly,2025-04-15,2025-05-15,0.0
1801,Free,3 month,2025-03-24,2025-06-22,0.0
1802,Premium,3 month,2025-05-04,2025-08-02,605.06
1803,Free,3 month,2025-03-06,2025-06-04,0.0
1804,Family,3 month,2024-09-16,2024-12-15,605.06
1805,Family,Monthly,2025-06-24,2025-07-24,685.06
1806,Premium,Yearly,2024-10-18,2025-10-18,605.06
1807,Premium,Monthly,2025-03-11,2025-04-10,403.7
1808,Free,3 month,2025-05-04,2025-08-02,0.0
1809,Free,3 month,2025-02-14,2025-05-15,0.0
1810,Family,Monthly,2025-07-17,2025-08-16,346.02
1811,Premium,Monthly,2025-04-12,2025-05-12,605.06
1812,Premium,3 month,2025-04-19,2025-07-18,605.06
1813,Premium,Yearly,2024-12-09,2025-12-09,618.28
1814,Premium,Monthly,2024-08-25,2024-09-24,605.06
1815,Premium,Yearly,2025-02-28,2026-02-28,678.92
1816,Premium,Yearly,2024-12-08,2025-12-08,605.06
1817,Premium,Monthly,2024-08-21,2024-09-20,605.06
1818,Family,Monthly,2024-10-31,2024-11-30,605.06
1819,Premium,Yearly,2025-05-06,2026-05-06,605.06
1820,Free,3 month,2024-11-07,2025-02-05,0.0
1821,Premium,Monthly,2025-03-05,2025-04-04,605.06
1822,Premium,3 month,2024-10-05,2025-01-03,605.06
1823,Family,Yearly,2024-11-11,2025-11-11,802.59
1824,Free,Monthly,2025-02-17,2025-03-19,0.0
1825,Premium,Monthly,2025-04-19,2025-05-19,605.06
1826,Free,Monthly,2025-04-08,2025-05-08,0.0
1827,Free,Monthly,2024-09-27,2024-10-27,0.0
1828,Premium,Monthly,2024-11-08,2024-12-08,605.06
1829,Free,Monthly,2025-08-03,2025-09-02,0.0
1830,Premium,Monthly,2025-01-22,2025-02-21,605.06
1831,Premium,Monthly,2024-08-26,2024-09-25,274.46
1832,Premium,Yearly,2025-07-15,2026-07-15,729.92
1833,Free,Yearly,2024-10-23,2025-10-23,0.0
1834,Premium,Yearly,2025-04-30,2026-04-30,605.06
1835,Premium,Monthly,2025-07-10,2025-08-09,773.92
1836,Free,Monthly,2025-04-21,2025-05-21,0.0
1837,Family,Yearly,2025-03-01,2026-03-01,605.06
1838,Free,Yearly,2025-04-04,2026-04-04,0.0
1839,Premium,Monthly,2024-12-09,2025-01-08,462.73
1840,Family,Monthly,2024-12-08,2025-01-07,599.07
1841,Free,Monthly,2025-02-20,2025-03-22,0.0
1842,Premium,Monthly,2025-03-11,2025-04-10,605.06
1843,Free,Yearly,2025-05-20,2026-05-20,0.0
1844,Family,3 month,2024-09-21,2024-12-20,605.06
1845,Free,Monthly,2025-01-25,2025-02-24,0.0
1846,Free,3 month,2025-07-15,2025-10-13,0.0
1847,Premium,Yearly,2024-12-02,2025-12-02,605.06
1848,Premium,Yearly,2025-02-26,2026-02-26,605.06
1849,Premium,3 month,2025-03-02,2025-05-31,605.06
1850,Free,Monthly,2024-09-03,2024-10-03,0.0
1851,Premium,3 month,2025-02-28,2025-05-29,628.63
1852,Premium,Monthly,2025-02-23,2025-03-25,605.06
1853,Premium,Monthly,2025-07-18,2025-08-17,605.06
1854,Premium,Yearly,2025-08-06,2026-08-06,605.06
1855,Premium,3 month,2025-06-24,2025-09-22,605.06
1856,Premium,Yearly,2024-12-11,2025-12-11,605.06
1857,Free,3 month,2024-12-23,2025-03-23,0.0
1858,Premium,Monthly,2024-09-16,2024-10-16,981.85
1859,Premium,Yearly,2025-08-05,2026-08-05,592.53
1860,Premium,3 month,2024-08-25,2024-11-23,452.66
1861,Free,3 month,2024-12-19,2025-03-19,0.0
1862,Free,Monthly,2024-08-28,2024-09-27,0.0
1863,Premium,Monthly,2025-06-01,2025-07-01,306.45
1864,Premium,Monthly,2025-04-01,2025-05-01,605.06
1865,Family,Yearly,2024-08-15,2025-08-15,605.06
1866,Premium,Monthly,2025-07-26,2025-08-25,605.06
1867,Family,Monthly,2025-01-28,2025-02-27,605.06
1868,Family,Yearly,2025-06-06,2026-06-06,882.56
1869,Premium,Monthly,2025-07-13,2025-08-12,605.06
1870,Premium,3 month,2025-07-08,2025-10-06,614.04
1871,Premium,Yearly,2025-07-23,2026-07-23,605.06
1872,Premium,Monthly,2024-11-05,2024-12-05,908.24
1873,Free,3 month,2024-09-06,2024-12-05,0.0
1874,Premium,Monthly,2025-07-16,2025-08-15,765.68
1875,Free,Monthly,2025-04-04,2025-05-04,0.0
1876,Premium,Yearly,2025-07-29,2026-07-29,605.06
1877,Premium,3 month,2024-12-26,2025-03-26,605.06
1878,Free,Yearly,2025-07-08,2026-07-08,0.0
1879,Premium,Monthly,2025-07-02,2025-08-01,263.54
1880,Premium,Yearly,2025-07-11,2026-07-11,605.06
1881,Premium,Monthly,2025-08-04,2025-09-03,605.06
1882,Free,3 month,2025-07-02,2025-09-30,0.0
1883,Premium,3 month,2024-12-13,2025-03-13,963.04
1884,Premium,Yearly,2025-06-05,2026-06-05,280.26
1885,Premium,3 month,2024-09-03,2024-12-02,605.06
1886,Premium,Monthly,2025-03-29,2025-04-28,605.06
1887,Premium,3 month,2024-10-19,2025-01-17,605.06
1888,Premium,Monthly,2024-10-11,2024-11-10,437.05
1889,Family,Yearly,2025-05-21,2026-05-21,856.15
1890,Free,Monthly,2025-06-05,2025-07-05,0.0
1891,Premium,Monthly,2025-01-07,2025-02-06,605.06
1892,Premium,Monthly,2024-10-10,2024-11-09,605.06
1893,Family,Yearly,2024-11-04,2025-11-04,411.87
1894,Premium,Monthly,2025-02-15,2025-03-17,222.75
1895,Premium,Yearly,2025-07-07,2026-07-07,605.06
1896,Premium,Monthly,2025-04-12,2025-05-12,605.06
1897,Family,3 month,2025-05-20,2025-08-18,574.67
1898,Family,3 month,2025-05-28,2025-08-26,605.06
1899,Premium,3 month,2025-05-03,2025-08-01,605.06
1900,Free,3 month,2025-02-24,2025-05-25,0.0
1901,Free,Yearly,2025-07-07,2026-07-07,0.0
1902,Premium,3 month,2025-05-12,2025-08-10,605.06
1903,Free,Yearly,2024-09-19,2025-09-19,0.0
1904,Family,3 month,2024-08-27,2024-11-25,605.06
1905,Free,Monthly,2024-08-26,2024-09-25,0.0
1906,Premium,Monthly,2024-08-27,2024-09-26,382.97
1907,Free,Yearly,2024-08-11,2025-08-11,0.0
1908,Free,Monthly,2024-09-28,2024-10-28,0.0
1909,Premium,Yearly,2025-06-09,2026-06-09,605.06
1910,Free,Monthly,2024-10-03,2024-11-02,0.0
1911,Premium,3 month,2025-01-06,2025-04-06,605.06
1912,Premium,3 month,2025-03-17,2025-06-15,341.57
1913,Free,Yearly,2024-10-12,2025-10-12,0.0
1914,Free,Monthly,2024-08-11,2024-09-10,0.0
1915,Premium,3 month,2025-02-24,2025-05-25,605.06
1916,Family,Yearly,2025-02-01,2026-02-01,605.06
1917,Family,Monthly,2024-12-21,2025-01-20,605.06
1918,Free,Yearly,2025-07-06,2026-07-06,0.0
1919,Premium,Monthly,2024-12-15,2025-01-14,605.06
1920,Family,Monthly,2024-12-04,2025-01-03,936.76
1921,Free,Yearly,2025-07-14,2026-07-14,0.0
1922,Free,Monthly,2025-04-23,2025-05-23,0.0
1923,Family,3 month,2025-07-10,2025-10-08,605.06
1924,Free,Monthly,2025-02-11,2025-03-13,0.0
1925,Family,Monthly,2025-04-29,2025-05-29,617.89
1926,Free,3 month,2025-02-09,2025-05-10,0.0
1927,Free,3 month,2025-07-18,2025-10-16,0.0
1928,Premium,Monthly,2025-06-22,2025-07-22,605.06
1929,Family,Monthly,2025-08-03,2025-09-02,605.06
1930,Premium,Yearly,2025-02-10,2026-02-10,542.57
1931,Premium,Yearly,2025-07-03,2026-07-03,960.15
1932,Premium,3 month,2024-09-15,2024-12-14,605.06
1933,Premium,Yearly,2024-10-21,2025-10-21,947.91
1934,Family,Monthly,2024-09-30,2024-10-30,605.06
1935,Premium,Monthly,2024-10-30,2024-11-29,605.06
1936,Premium,Monthly,2025-07-06,2025-08-05,605.06
1937,Family,Monthly,2025-07-29,2025-08-28,605.06
1938,Premium,Yearly,2024-08-31,2025-08-31,574.62
1939,Premium,3 month,2025-02-05,2025-05-06,605.06
1940,Premium,Monthly,2025-02-04,2025-03-06,205.51
1941,Premium,Monthly,2025-04-06,2025-05-06,605.06
1942,Premium,3 month,2025-05-27,2025-08-25,605.06
1943,Premium,Yearly,2025-06-11,2026-06-11,849.27
1944,Premium,Yearly,2024-10-18,2025-10-18,539.76
1945,Free,Monthly,2024-11-20,2024-12-20,0.0
1946,Premium,3 month,2025-03-18,2025-06-16,605.06
1947,Family,3 month,2024-10-26,2025-01-24,605.06
1948,Family,Yearly,2025-06-30,2026-06-30,522.42
1949,Free,Yearly,2025-03-28,2026-03-28,0.0
1950,Free,Yearly,2024-10-31,2025-10-31,0.0
1951,Family,Monthly,2024-10-01,2024-10-31,268.19
1952,Premium,3 month,2024-09-06,2024-12-05,605.06
1953,Family,Yearly,2024-11-27,2025-11-27,661.42
1954,Premium,3 month,2025-02-06,2025-05-07,605.06
1955,Premium,Yearly,2025-01-05,2026-01-05,474.23
1956,Premium,Yearly,2024-12-08,2025-12-08,605.06
1957,Premium,3 month,2024-08-21,2024-11-19,236.72
1958,Family,Monthly,2024-09-21,2024-10-21,605.06
1959,Premium,Yearly,2024-11-28,2025-11-28,446.11
1960,Family,3 month,2024-09-18,2024-12-17,605.06
1961,Free,Yearly,2025-01-14,2026-01-14,0.0
1962,Premium,3 month,2024-10-25,2025-01-23,605.06
1963,Premium,3 month,2024-09-08,2024-12-07,605.06
1964,Free,3 month,2025-05-05,2025-08-03,0.0
1965,Premium,Yearly,2024-09-07,2025-09-07,605.06
1966,Free,3 month,2025-05-10,2025-08-08,0.0
1967,Premium,Yearly,2024-09-27,2025-09-27,605.06
1968,Free,Yearly,2024-12-16,2025-12-16,0.0
1969,Premium,3 month,2025-03-26,2025-06-24,605.06
1970,Premium,3 month,2025-03-31,2025-06-29,688.91
1971,Premium,3 month,2025-07-17,2025-10-15,605.06
1972,Premium,Monthly,2025-03-29,2025-04-28,801.34
1973,Premium,Yearly,2025-02-12,2026-02-12,605.06
1974,Premium,3 month,2025-02-21,2025-05-22,605.06
1975,Family,Yearly,2025-02-13,2026-02-13,605.06
1976,Free,3 month,2025-01-23,2025-04-23,0.0
1977,Premium,Yearly,2025-03-16,2026-03-16,316.8
1978,Free,Monthly,2025-02-04,2025-03-06,0.0
1979,Free,Yearly,2025-01-20,2026-01-20,0.0
1980,Free,Yearly,2025-04-08,2026-04-08,0.0
1981,Free,3 month,2025-04-09,2025-07-08,0.0
1982,Premium,Monthly,2024-09-17,2024-10-17,712.87
1983,Family,3 month,2024-09-13,2024-12-12,667.98
1984,Family,3 month,2025-03-07,2025-06-05,605.06
1985,Premium,3 month,2025-06-17,2025-09-15,536.96
1986,Premium,3 month,2024-08-29,2024-11-27,919.16
1987,Premium,3 month,2025-06-05,2025-09-03,786.68
1988,Free,Monthly,2025-05-20,2025-06-19,0.0
1989,Free,Monthly,2024-08-13,2024-09-12,0.0
1990,Family,Yearly,2025-07-31,2026-07-31,605.06
1991,Premium,Monthly,2024-08-14,2024-09-13,605.06
1992,Family,3 month,2025-04-29,2025-07-28,605.06
1993,Free,Yearly,2025-08-04,2026-08-04,0.0
1994,Family,3 month,2025-01-18,2025-04-18,326.95
1995,Free,Yearly,2025-01-28,2026-01-28,0.0
1996,Premium,3 month,2024-10-18,2025-01-16,940.99
1997,Premium,Yearly,2025-02-24,2026-02-24,605.06
1998,Premium,Monthly,2024-10-27,2024-11-26,605.06
1999,Family,Monthly,2025-06-02,2025-07-02,832.43
2000,Free,3 month,2024-12-02,2025-03-02,0.0
2001,Free,Yearly,2024-10-14,2025-10-14,0.0
2002,Family,Monthly,2025-05-12,2025-06-11,605.06
2003,Premium,Yearly,2025-02-03,2026-02-03,623.28
2004,Family,Monthly,2024-12-29,2025-01-28,951.48
2005,Family,3 month,2025-05-10,2025-08-08,605.06
2006,Premium,3 month,2025-04-04,2025-07-03,605.06
2007,Premium,Yearly,2025-05-31,2026-05-31,605.06
2008,Family,3 month,2025-05-19,2025-08-17,605.06
2009,Premium,3 month,2024-09-10,2024-12-09,605.06
2010,Premium,3 month,2024-08-17,2024-11-15,605.06
2011,Free,Yearly,2025-02-22,2026-02-22,0.0
2012,Premium,Monthly,2024-09-18,2024-10-18,450.66
2013,Free,3 month,2025-01-23,2025-04-23,0.0
2014,Free,3 month,2024-08-10,2024-11-08,0.0
2015,Premium,3 month,2024-08-10,2024-11-08,605.06
2016,Free,Yearly,2025-07-09,2026-07-09,0.0
2017,Family,Yearly,2024-10-27,2025-10-27,605.06
2018,Premium,Monthly,2024-09-04,2024-10-04,849.96
2019,Free,Yearly,2025-04-20,2026-04-20,0.0
2020,Free,3 month,2025-05-06,2025-08-04,0.0
2021,Premium,Yearly,2025-02-03,2026-02-03,605.06
2022,Free,3 month,2025-07-18,2025-10-16,0.0
2023,Family,Yearly,2024-11-27,2025-11-27,703.55
2024,Premium,Monthly,2025-01-11,2025-02-10,951.47
2025,Family,3 month,2025-02-08,2025-05-09,926.82
2026,Premium,3 month,2024-12-26,2025-03-26,248.09
2027,Premium,Monthly,2025-06-07,2025-07-07,400.46
2028,Premium,3 month,2025-07-12,2025-10-10,605.06
2029,Family,Yearly,2024-11-29,2025-11-29,923.13
2030,Family,3 month,2025-08-01,2025-10-30,398.5
2031,Free,3 month,2025-06-14,2025-09-12,0.0
2032,Premium,Monthly,2025-07-28,2025-08-27,605.06
2033,Premium,Yearly,2025-03-29,2026-03-29,605.06
2034,Premium,Yearly,2025-06-30,2026-06-30,935.18
2035,Family,Yearly,2025-07-03,2026-07-03,605.06
2036,Family,Monthly,2024-12-07,2025-01-06,605.06
2037,Family,Yearly,2025-03-13,2026-03-13,605.06
2038,Premium,3 month,2024-11-30,2025-02-28,605.06
2039,Free,3 month,2024-08-17,2024-11-15,0.0
2040,Premium,Monthly,2024-11-20,2024-12-20,605.06
2041,Premium,3 month,2025-07-15,2025-10-13,346.88
2042,Premium,Monthly,2025-03-03,2025-04-02,605.06
2043,Premium,Yearly,2025-04-03,2026-04-03,605.06
2044,Family,3 month,2024-08-26,2024-11-24,605.06
2045,Premium,Monthly,2024-11-03,2024-12-03,941.58
2046,Premium,3 month,2025-04-30,2025-07-29,605.06
2047,Premium,3 month,2025-03-15,2025-06-13,605.06
2048,Family,Yearly,2025-08-03,2026-08-03,347.05
2049,Free,Yearly,2025-04-18,2026-04-18,0.0
2050,Premium,3 month,2025-04-04,2025-07-03,605.06
2051,Family,3 month,2025-06-14,2025-09-12,605.06
2052,Free,Monthly,2025-04-12,2025-05-12,0.0
2053,Premium,Monthly,2025-01-09,2025-02-08,605.06
2054,Premium,3 month,2024-09-29,2024-12-28,605.06
2055,Premium,Yearly,2025-01-27,2026-01-27,486.55
2056,Family,3 month,2024-10-11,2025-01-09,605.06
2057,Premium,Yearly,2024-08-11,2025-08-11,605.06
2058,Family,Monthly,2024-09-23,2024-10-23,605.06
2059,Family,3 month,2025-03-05,2025-06-03,605.06
2060,Premium,Monthly,2024-09-05,2024-10-05,605.06
2061,Family,Yearly,2024-10-01,2025-10-01,605.06
2062,Family,3 month,2025-03-24,2025-06-22,987.89
2063,Premium,Yearly,2025-02-21,2026-02-21,358.5
2064,Premium,3 month,2025-03-09,2025-06-07,605.06
2065,Free,Monthly,2024-12-18,2025-01-17,0.0
2066,Family,Monthly,2025-02-19,2025-03-21,605.06
2067,Premium,Yearly,2025-05-28,2026-05-28,605.06
2068,Free,3 month,2025-02-22,2025-05-23,0.0
2069,Premium,3 month,2024-09-09,2024-12-08,864.31
2070,Premium,Monthly,2025-01-14,2025-02-13,315.56
2071,Premium,Yearly,2024-09-12,2025-09-12,605.06
2072,Premium,Monthly,2025-08-08,2025-09-07,605.06
2073,Family,Monthly,2024-10-28,2024-11-27,605.06
2074,Free,Yearly,2025-02-23,2026-02-23,0.0
2075,Premium,Monthly,2025-02-09,2025-03-11,605.06
2076,Family,Yearly,2025-06-27,2026-06-27,886.51
2077,Premium,3 month,2024-11-04,2025-02-02,466.69
2078,Premium,Yearly,2024-09-06,2025-09-06,605.06
2079,Family,Yearly,2025-02-26,2026-02-26,917.12
2080,Premium,Yearly,2025-07-25,2026-07-25,605.06
2081,Premium,Yearly,2025-01-23,2026-01-23,428.93
2082,Premium,Yearly,2025-07-20,2026-07-20,605.06
2083,Premium,Yearly,2025-03-06,2026-03-06,605.06
2084,Free,3 month,2024-12-08,2025-03-08,0.0
2085,Family,Monthly,2024-12-06,2025-01-05,512.86
2086,Family,Monthly,2025-05-14,2025-06-13,605.06
2087,Free,Monthly,2025-03-02,2025-04-01,0.0
2088,Free,Yearly,2025-06-29,2026-06-29,0.0
2089,Family,Monthly,2025-02-08,2025-03-10,697.59
2090,Premium,Yearly,2024-11-25,2025-11-25,605.06
2091,Premium,Monthly,2024-09-08,2024-10-08,605.06
2092,Premium,Monthly,2024-10-19,2024-11-18,605.06
2093,Premium,Yearly,2025-04-25,2026-04-25,769.97
2094,Free,3 month,2025-02-06,2025-05-07,0.0
2095,Premium,3 month,2024-08-14,2024-11-12,605.06
2096,Premium,Yearly,2025-07-08,2026-07-08,899.51
2097,Family,Yearly,2024-09-12,2025-09-12,605.06
2098,Premium,3 month,2025-04-23,2025-07-22,894.24
2099,Premium,Yearly,2025-08-03,2026-08-03,605.06
2100,Family,Yearly,2024-12-04,2025-12-04,871.48
2101,Family,Monthly,2025-05-06,2025-06-05,605.06
2102,Premium,3 month,2025-01-10,2025-04-10,605.06
2103,Premium,Monthly,2025-05-30,2025-06-29,605.06
2104,Premium,Monthly,2024-11-17,2024-12-17,605.06
2105,Premium,Yearly,2025-06-10,2026-06-10,486.66
2106,Premium,Yearly,2025-01-17,2026-01-17,605.06
2107,Premium,Yearly,2025-03-03,2026-03-03,605.06
2108,Premium,3 month,2025-07-27,2025-10-25,505.95
2109,Premium,3 month,2025-07-18,2025-10-16,318.7
2110,Premium,Monthly,2024-08-31,2024-09-30,664.36
2111,Premium,Monthly,2025-02-21,2025-03-23,672.51
2112,Free,Yearly,2025-07-17,2026-07-17,0.0
2113,Free,Monthly,2025-02-03,2025-03-05,0.0
2114,Premium,Yearly,2024-10-24,2025-10-24,982.34
2115,Premium,Monthly,2025-06-03,2025-07-03,605.06
2116,Free,3 month,2025-07-20,2025-10-18,0.0
2117,Premium,3 month,2025-02-14,2025-05-15,605.06
2118,Free,3 month,2024-09-25,2024-12-24,0.0
2119,Premium,Yearly,2025-05-09,2026-05-09,605.06
2120,Family,3 month,2024-09-05,2024-12-04,778.03
2121,Family,Yearly,2025-08-09,2026-08-09,598.62
2122,Family,Yearly,2024-10-03,2025-10-03,879.61
2123,Premium,Yearly,2025-03-27,2026-03-27,231.44
2124,Premium,Yearly,2024-10-15,2025-10-15,605.06
2125,Free,Monthly,2025-07-04,2025-08-03,0.0
2126,Premium,Yearly,2025-06-14,2026-06-14,752.38
2127,Premium,3 month,2025-03-15,2025-06-13,307.85
2128,Family,Monthly,2025-04-03,2025-05-03,605.06
2129,Premium,Monthly,2024-11-06,2024-12-06,342.8
2130,Family,Monthly,2024-10-18,2024-11-17,538.21
2131,Premium,Yearly,2024-09-05,2025-09-05,605.06
2132,Free,Monthly,2024-10-18,2024-11-17,0.0
2133,Premium,Monthly,2024-08-12,2024-09-11,605.06
2134,Free,3 month,2025-04-12,2025-07-11,0.0
2135,Free,Monthly,2024-09-18,2024-10-18,0.0
2136,Free,Yearly,2024-08-26,2025-08-26,0.0
2137,Premium,3 month,2025-03-21,2025-06-19,605.06
2138,Free,Yearly,2025-03-15,2026-03-15,0.0
2139,Free,Monthly,2025-07-22,2025-08-21,0.0
2140,Premium,3 month,2024-12-21,2025-03-21,605.06
2141,Free,Monthly,2025-07-09,2025-08-08,0.0
2142,Family,Monthly,2024-09-21,2024-10-21,605.06
2143,Free,Yearly,2024-10-11,2025-10-11,0.0
2144,Family,3 month,2024-12-12,2025-03-12,605.06
2145,Premium,Yearly,2024-11-11,2025-11-11,967.37
2146,Premium,3 month,2024-10-18,2025-01-16,306.15
2147,Free,Yearly,2024-11-15,2025-11-15,0.0
2148,Premium,3 month,2025-01-26,2025-04-26,605.06
2149,Free,3 month,2025-05-11,2025-08-09,0.0
2150,Premium,Monthly,2025-04-13,2025-05-13,904.83
2151,Premium,3 month,2025-04-11,2025-07-10,605.06
2152,Premium,3 month,2025-06-23,2025-09-21,282.41
2153,Free,Monthly,2025-02-21,2025-03-23,0.0
2154,Premium,Monthly,2025-04-19,2025-05-19,605.06
2155,Family,3 month,2025-03-15,2025-06-13,205.07
2156,Premium,Yearly,2025-08-03,2026-08-03,605.06
2157,Premium,Monthly,2025-03-01,2025-03-31,605.06
2158,Free,3 month,2025-04-07,2025-07-06,0.0
2159,Family,3 month,2025-07-03,2025-10-01,929.92
2160,Premium,3 month,2024-09-23,2024-12-22,605.06
2161,Premium,3 month,2025-02-20,2025-05-21,914.5
2162,Family,Yearly,2025-08-01,2026-08-01,860.74
2163,Premium,Monthly,2025-07-13,2025-08-12,882.35
2164,Premium,Yearly,2025-02-07,2026-02-07,647.94
2165,Premium,Yearly,2025-06-26,2026-06-26,383.09
2166,Family,3 month,2025-03-13,2025-06-11,605.06
2167,Premium,3 month,2024-12-30,2025-03-30,605.06
2168,Family,3 month,2025-05-25,2025-08-23,605.06
2169,Premium,3 month,2025-01-21,2025-04-21,605.06
2170,Premium,Monthly,2024-10-21,2024-11-20,205.16
2171,Premium,Monthly,2025-02-10,2025-03-12,658.64
2172,Family,3 month,2024-09-21,2024-12-20,605.06
2173,Premium,Monthly,2025-08-02,2025-09-01,605.06
2174,Free,Monthly,2024-12-24,2025-01-23,0.0
2175,Premium,3 month,2024-09-03,2024-12-02,454.0
2176,Family,Yearly,2025-03-29,2026-03-29,605.06
2177,Premium,Monthly,2024-11-19,2024-12-19,975.94
2178,Premium,Yearly,2025-04-13,2026-04-13,605.06
2179,Premium,Monthly,2025-04-05,2025-05-05,605.06
2180,Premium,Yearly,2025-03-13,2026-03-13,605.06
2181,Premium,3 month,2025-06-21,2025-09-19,296.64
2182,Premium,Yearly,2025-04-26,2026-04-26,605.06
2183,Free,Yearly,2024-11-13,2025-11-13,0.0
2184,Premium,Yearly,2025-04-19,2026-04-19,605.06
2185,Premium,3 month,2025-04-19,2025-07-18,605.06
2186,Family,Monthly,2024-10-23,2024-11-22,605.06
2187,Free,Monthly,2025-01-13,2025-02-12,0.0
2188,Free,3 month,2025-06-10,2025-09-08,0.0
2189,Premium,3 month,2024-10-16,2025-01-14,689.53
2190,Premium,Monthly,2024-08-10,2024-09-09,605.06
2191,Family,3 month,2025-04-18,2025-07-17,605.06
2192,Premium,Yearly,2024-08-15,2025-08-15,587.69
2193,Family,3 month,2025-05-30,2025-08-28,605.06
2194,Family,Yearly,2025-05-21,2026-05-21,605.06
2195,Premium,Monthly,2025-03-18,2025-04-17,605.06
2196,Free,Yearly,2025-03-20,2026-03-20,0.0
2197,Premium,Yearly,2025-07-12,2026-07-12,605.06
2198,Premium,Monthly,2024-10-10,2024-11-09,230.95
2199,Premium,3 month,2024-11-29,2025-02-27,605.06
2200,Premium,Yearly,2025-07-21,2026-07-21,411.73
2201,Premium,Yearly,2025-06-05,2026-06-05,321.48
2202,Family,Yearly,2025-05-12,2026-05-12,605.06
2203,Family,Monthly,2024-10-09,2024-11-08,381.14
2204,Premium,3 month,2025-08-05,2025-11-03,605.06
2205,Premium,Monthly,2025-07-22,2025-08-21,754.39
2206,Premium,3 month,2025-01-10,2025-04-10,605.06
2207,Free,3 month,2025-01-29,2025-04-29,0.0
2208,Premium,3 month,2025-04-17,2025-07-16,605.06
2209,Premium,Monthly,2025-06-20,2025-07-20,605.06
2210,Premium,Monthly,2025-04-10,2025-05-10,605.06
2211,Free,Yearly,2025-05-19,2026-05-19,0.0
2212,Family,3 month,2024-11-07,2025-02-05,605.06
2213,Free,Monthly,2025-01-04,2025-02-03,0.0
2214,Family,Monthly,2025-05-23,2025-06-22,694.67
2215,Free,3 month,2024-10-16,2025-01-14,0.0
2216,Premium,Monthly,2025-01-16,2025-02-15,605.06
2217,Premium,Monthly,2024-09-27,2024-10-27,571.59
2218,Premium,3 month,2025-05-06,2025-08-04,605.06
2219,Premium,Yearly,2024-11-05,2025-11-05,654.45
2220,Family,3 month,2024-12-24,2025-03-24,605.06
2221,Family,Yearly,2024-08-14,2025-08-14,938.01
2222,Premium,Monthly,2024-08-17,2024-09-16,605.06
2223,Free,Yearly,2025-03-09,2026-03-09,0.0
2224,Premium,Yearly,2024-12-13,2025-12-13,739.82
2225,Free,Monthly,2025-07-26,2025-08-25,0.0
2226,Premium,Yearly,2025-06-22,2026-06-22,516.9
2227,Premium,3 month,2024-10-28,2025-01-26,605.06
2228,Free,Yearly,2025-02-24,2026-02-24,0.0
2229,Premium,Yearly,2024-09-11,2025-09-11,605.06
2230,Premium,Monthly,2024-08-18,2024-09-17,554.72
